signId,signServerId,signServerName,signOperatorCode,signOperatorDesc,managementLevelCode,managementLevelDesc,adminStatusCode,adminStatusDesc,operationStatusCode,operationStatusDesc,operationStatusMessage,signStateCode,signStateDesc
1100112945,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1100112946,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1100212946,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1100012993,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
100013002,21,ארדן כללי,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100013007,21,ארדן כללי,32,דן באר שבע,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
13007,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13018,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100013034,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13041,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13055,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13056,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
13059,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13062,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013088,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
100013089,30,שגב,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13091,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
1100013099,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1200013099,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13100,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13102,10,ISR,201,נתיבי איילון,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
1100013102,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1200013102,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013106,21,ארדן כללי,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100013107,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
200013107,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100013111,30,שגב,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100013113,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13115,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13146,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100013150,21,ארדן כללי,32,דן באר שבע,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
13150,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13159,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1100013164,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1200013164,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13173,10,ISR,18,קווים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100013174,30,שגב,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,5,עבר ונדליזם
13176,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
100013182,21,ארדן כללי,32,דן באר שבע,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
13182,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13198,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13201,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013201,21,ארדן כללי,32,דן באר שבע,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
13206,10,ISR,15,מטרופולין,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13208,10,ISR,15,מטרופולין,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13229,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13235,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13236,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
1100013245,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1200013245,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13247,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013247,21,ארדן כללי,32,דן באר שבע,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100013249,30,שגב,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13256,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13257,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
100013259,30,שגב,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13264,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
100013265,30,שגב,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13271,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
100013273,30,שגב,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100013286,21,ארדן כללי,32,דן באר שבע,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
13286,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13287,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013287,21,ארדן כללי,32,דן באר שבע,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
13291,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13295,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13296,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
100013298,21,ארדן כללי,32,דן באר שבע,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
13298,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13301,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
13312,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013317,30,שגב,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13333,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13344,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13346,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13348,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13352,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13378,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13398,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13402,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100013402,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13423,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13432,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13435,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13444,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13448,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
13450,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13451,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13452,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13460,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100013479,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13485,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13489,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13492,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100013493,30,שגב,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13504,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13511,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013518,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013523,30,שגב,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100013527,30,שגב,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13528,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100013532,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13536,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013544,30,שגב,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13545,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
100013552,21,ארדן כללי,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
13553,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013555,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13566,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13587,10,ISR,15,מטרופולין,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13593,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013627,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013677,21,ארדן כללי,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100013679,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013681,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013683,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013685,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013689,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013695,21,ארדן כללי,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
13702,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100013712,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013713,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13729,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013781,21,ארדן כללי,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100013823,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100013852,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13852,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
13868,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
13879,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100013879,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13886,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13902,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13930,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013931,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13933,10,ISR,15,מטרופולין,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13935,10,ISR,15,מטרופולין,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
13937,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13942,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13943,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13944,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13946,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13948,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013949,21,ארדן כללי,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
13965,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13966,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13967,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
13976,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013983,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013992,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100013997,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
13998,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
14008,10,ISR,32,דן באר שבע,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
14015,10,ISR,15,מטרופולין,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
14048,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
14062,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
14093,10,ISR,15,מטרופולין,STOCK,ניהול מאגר,ACTIVE,פעיל,UNKNOWN,לא ידוע,,6,הועתק
14094,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
14102,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
14110,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
14111,10,ISR,15,מטרופולין,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
14112,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
